"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2016","10","1","The trade of queens / Charles Stross.","Stross, Charles","Clans Fiction, Nuclear weapons Fiction, Washington D C Fiction, Boston Mass Fiction, Fantasy fiction","Tor,","2010."
"Digital","Hoopla","MUSIC","2016","10","1","The Best Of DMX",,"Hip-Hop/Rap","Strategic Marketing",
"Physical","Horizon","BOOK","2016","10","1","CDL test study guide, 2015-2016.",,"Truck driving Licenses United States Examinations Study guides, Truck drivers Licenses United States Examinations Study guides","Test Prep Books,","2015]"
"Digital","OverDrive","EBOOK","2016","10","2","Our Mutual Friend","Charles Dickens","Classic Literature, Fiction","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2016","10","6","Dead Man's Folly: Hercule Poirot Series, Book 32 (unabridged) (Unabridged)","Agatha Christie","Drama, Fiction, Mystery","Random House Group Limited","2011"
"Digital","OverDrive","AUDIOBOOK","2016","10","7","NPR Laughter Therapy: A Comedy Collection for the Chronically Serious (unabridged) (Unabridged)","NPR","Essays, Humor (Nonfiction), Nonfiction","HighBridge Company","2013"
"Physical","Horizon","BOOK","2016","10","5","Florence Nightingale / Demi.","Demi","Nightingale Florence 1820 1910 Juvenile literature, Nurses England Biography Juvenile literature, Nurses Juvenile literature","Henry Holt and Company,","2014."
"Physical","Horizon","SOUNDDISC","2016","10","1","In Daddy's arms I am tall [sound recording] : [African Americans celebrating fathers] / [illustrated by] Javaka Steptoe.",,"Father and child Juvenile poetry, Childrens poetry American, American poetry African American authors","Live Oak Media,","p2002."
"Physical","Horizon","BOOK","2016","10","32","Penguin problems / by Jory John ; illustrated by Lane Smith.","John, Jory","Penguins Juvenile fiction, Penguins Fiction, Humorous stories","Random House,","2016."
"Physical","Horizon","BOOK","2016","10","4","Dragon on trial / Tui T. Sutherland, Kari Sutherland.","Sutherland, Tui, 1978-","Dragons Juvenile fiction, Animals Mythical Juvenile fiction, Zoos Juvenile fiction, Crime Juvenile fiction, Imaginary creatures Fiction, Fantasy Fiction, Fantasy fiction","Harper, an imprint of HarperCollinsPublishers,","[2014]"
"Physical","Horizon","MUSIC","2016","10","1","Sonate, op. 65 [und] Polonaise, op. 3 [music] Hrsg. und mit Bezeichnungen versehen von Fr. Grützmacher.","Chopin, Frédéric, 1810-1849","Sonatas Cello and piano Scores and parts","C. F. Peters,","[1887?]"
"Physical","Horizon","BOOK","2016","10","2","Best easy day hikes. Hawaii: Maui / Suzanne Swedo.","Swedo, Suzanne, 1945-","Hiking Hawaii Maui Guidebooks, Trails Hawaii Maui Guidebooks, Maui Hawaii Guidebooks","Falcon,","c2010."
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Style Bible: What to Wear to Work (unabridged) (Unabridged)","Lauren A. Rothman","Business, Nonfiction, Self-Improvement","Gildan Media Corp","2014"
"Physical","Horizon","BOOK","2016","10","3","Switzerland / written and researched by Nicola Williams, Kerry Christiani, Gregor Clark, Sally O'Brien.","Williams, Nicola, 1971-","Switzerland Guidebooks","Lonely Planet,","2015."
"Physical","Horizon","SOUNDDISC","2016","10","1","Cut and thrust [sound recording] / Stuart Woods.","Woods, Stuart","Barrington Stone Fictitious character Fiction, Political conventions California Los Angeles Fiction, Democratic National Convention Fiction, Los Angeles Calif Fiction, Action and adventure fiction, Suspense fiction, Political fiction, Audiobooks","Penguin Audio,","2014."
"Digital","OverDrive","EBOOK","2016","10","1","Party in a Cup: Easy Party Treats Kids Can Cook in Silicone Cups","Julia Myall","Cooking & Food, Nonfiction","Chronicle Books","2012"
"Physical","Horizon","BOOK","2016","10","2","More saints : lives & illuminations / Ruth Sanderson.","Sanderson, Ruth","Christian saints Biography Juvenile literature, Saints","Eerdmans Books for Young Readers,","2007."
"Physical","Horizon","BOOK","2016","10","1","Rasetsu. Vol. 1 / story & art by Chika Shiomi ; [translation & adaptation, Kinami Watabe].","Shiomi, Chika.","Exorcism Comic books strips etc, Fantasy comic books strips etc, Graphic novels","Viz Media,","c2009."
"Digital","OverDrive","EBOOK","2016","10","1","Desiring The Highlander","Michele Sinclair","Fiction, Historical Fiction, Romance","Random House, Inc.","2009"
"Physical","Horizon","BOOK","2016","10","1","Martha's American food : a celebration of our nation's most treasured dishes, from coast to coast / [Martha Stewart].","Stewart, Martha","Cooking American, Cookbooks","Clarkson Potter,","c2012."
"Physical","Horizon","BOOK","2016","10","2","The fort : a novel of the Revolutionary War / Bernard Cornwell.","Cornwell, Bernard","Wadsworth Peleg 1748 1829 Fiction, Revere Paul 1735 1818 Fiction, Saltonstall Dudley 1738 1796 Fiction, Penobscot Expedition 1779 Fiction, United States History Revolution 1775 1783 Campaigns Fiction, Maine History Revolution 1775 1783 Fiction, War stories, Historical fiction, Biographical fiction","Harper,","c2010."
"Digital","OverDrive","EBOOK","2016","10","2","Survivors Will Be Shot Again: Dan Rhodes Series, Book 23","Bill Crider","Fiction, Mystery","Macmillan Publishers","2016"
"Physical","Horizon","VIDEODISC","2016","10","1","Inside the Milky Way [videorecording] / produced by Dox Productions for National Geographic Channel ; executive producer, David Sington ; writer/producer/director, Duncan Copp.",,"Milky Way History, Documentary films, Nonfiction films, Video recordings for the hearing impaired","NIGHT ; Distributed by Vivendi Entertainment,","c2010."
"Physical","Horizon","BOOK","2016","10","3","The beginner's guide to running away from home / Jennifer LaRue Huget ; illustrated by Red Nose Studio.","Huget, Jennifer LaRue","Family life Fiction, Humorous stories","Schwartz & Wade Books,","2013."
"Physical","Horizon","BOOK","2016","10","5","Little polar bear and the whales / Hans de Beer.","Beer, Hans de, 1957-","Polar bear Juvenile fiction, Whales Juvenile fiction","North-South,","2008."
"Physical","Horizon","BOOK","2016","10","6","The meaning of human existence / Edward O. Wilson.","Wilson, Edward O.","Philosophical anthropology","Liveright Publishing Corporation, a division of W.W. Norton & Company,","[2014]"
"Physical","Horizon","BOOK","2016","10","3","Lucky you / Carl Hiaasen.","Hiaasen, Carl","Lottery winners Fiction, White supremacy movements Fiction, Florida Fiction, Humorous fiction","Grand Central Pub.,","[2003], c1997."
"Physical","Horizon","BOOK","2016","10","2","Earth to Audrey / written by Susan Hughes ; illustrated by Stéphane Poulin.","Hughes, Susan, 1960-","Summer Juvenile fiction, Best friends Fiction, Individuality Juvenile fiction, Imagination Fiction","Kids Can Press,","2005."
"Physical","Horizon","BOOK","2016","10","2","Bitterman's field guide to bitters and amari : 500 bitters, 50 amari, 123 recipes for cocktails, food & homemade bitters / Mark Bitterman ; recipes by Andrew Schloss and Mark Bitterman ; photography by Clare Barboza and Mark Bitterman.","Bitterman, Mark","Cocktails, Bitters, Cookbooks","Andrews McMeel Publishing,","[2015]"
"Digital","OverDrive","EBOOK","2016","10","7","Lord of the Flies","William Golding","Classic Literature, Young Adult Fiction","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2016","10","2","Earth and the moon / Terry Allan Hicks.","Hicks, Terry Allan","Earth Planet Juvenile literature, Moon Juvenile literature","Marshall Cavendish Benchmark,","c2010."
"Digital","Freegal","SONG","2016","10","1","Don't Want To Be a Fool","Peter White",,,
"Physical","Horizon","BOOK","2016","10","1","No boys allowed! / by Christine Taylor-Butler ; illustrated by Mark Page.","Taylor-Butler, Christine","Rope skipping Juvenile fiction, Wishes Juvenile fiction, Boys Juvenile fiction","Scholastic,","c2003."
"Digital","Freegal","SONG","2016","10","1","Sundays","Counting Crows",,,
"Physical","Horizon","SOUNDDISC","2016","10","1","Hail to the king [sound recording] / Avenged Sevenfold.","Avenged Sevenfold (Musical group)","Heavy metal Music, Rock music 2011 2020","Warner Bros.,","p2013."
"Physical","Horizon","BOOK","2016","10","2","Driving home : an American journey / Jonathan Raban.","Raban, Jonathan","Raban Jonathan Travel United States, Raban Jonathan Homes and haunts United States, Authors English 20th century Travel United States, Authors English 20th century Homes and haunts United States, United States Description and travel, United States Emigration and immigration","Pantheon Books,","c2011."
"Digital","OverDrive","EBOOK","2016","10","4","Make You Blush","Macy Beckett","Fiction, Romance","Penguin Group (USA), Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2016","10","2","The Prince (Unabridged)","Machiavelli","Nonfiction, Politics","HighBridge Company","2007"
"Physical","Horizon","BOOK","2016","10","1","Best hikes near Albuquerque / JD Tanner and Emily Ressler-Tanner.","Tanner, J. D.","Hiking New Mexico Albuquerque Region Guidebooks, Albuquerque Region N M Guidebooks","FalconGuides,","c2013."
"Physical","Horizon","BOOK","2016","10","1","The lords of strategy : the secret intellectual history of the new corporate world / Walter Kiechel III.","Kiechel, Walter","Business planning","Harvard Business Press,","c2010."
"Physical","Horizon","SOUNDDISC","2016","10","1","The perfect marriage [sound recording] / Kimberla Lawson Roby.","Roby, Kimberla Lawson","Family secrets Fiction, Drug addiction Fiction, African American families Fiction, Marriage Fiction, Domestic fiction","AudioGO,","p2013."
"Digital","OverDrive","AUDIOBOOK","2016","10","2","The Cider House Rules (Unabridged)","John Irving","Drama, Fiction, Literature","HarperCollins Publishers Inc.","2005"
"Physical","Horizon","BOOK","2016","10","1","The black soul / by Liam O'Flaherty.","O'Flaherty, Liam, 1896-1984",,"Wolfhound Press,","c1981"
"Physical","Horizon","BOOK","2016","10","1","Palm-size softies : [patterns and ideas for 44 stuffed pets and dolls that fit in the palm of your hand / Hitomi Takahashi, Mikiko Matsui, Akemi Tsubo].","Takahashi, Hitomi","Soft toys","Creative Pub.,","2010."
"Digital","OverDrive","AUDIOBOOK","2016","10","2","Guardian of Lies: Paul Madriani Series, Book 10 (unabridged) (Unabridged)","Steve Martini","Fiction, Thriller","HarperCollins Publishers Inc.","2009"
"Digital","OverDrive","EBOOK","2016","10","1","The Oz Family Kitchen: More Than 100 Simple and Delicious Real-Food Recipes from Our Home to Yours","Lisa Oz","Cooking & Food, Nonfiction","Random House, Inc.","2015"
"Physical","Horizon","BOOK","2016","10","2","Cartier : Jacques Cartier in search of the Northwest Passage / by Jean F. Blashfield.","Blashfield, Jean F.","Cartier Jacques 1491 1557 Juvenile literature, Explorers America Biography Juvenile literature, Explorers France Biography Juvenile literature, Explorers Juvenile literature, Canada Discovery and exploration Juvenile literature, Canada History To 1763 New France Juvenile literature, Northwest Passage Discovery and exploration French Juvenile literature, Canada Discovery and exploration French Juvenile literature, Northwest Passage Juvenile literature","Compass Point Books,","c2002."
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Flashman and the Dragon: Flashman Papers Series, Book 8 (unabridged) (Unabridged)","George MacDonald Fraser","Fiction, Historical Fiction, Humor (Fiction)","Books on Tape","2014"
"Digital","Freegal","SONG","2016","10","1","Crying in the Rain","The Everly Brothers",,,
"Physical","Horizon","BOOK","2016","10","2","The best American comics 2010 / edited and with an introduction by Neil Gaiman ; Jessica Abel & Matt Madden, series editors.",,"Comic books strips etc","Houghton Mifflin Harcourt,","2010."
"Digital","Freegal","SONG","2016","10","1","First Love","Poco",,,
"Digital","Freegal","SONG","2016","10","1","Spaceman","Marc Ford",,,
"Physical","Horizon","BOOK","2016","10","1","Extra innings : more baseball between the numbers from the team at Baseball prospectus / by Derek Carty ... [and others] ; edited by Steven Goldman.",,"Baseball, Baseball Statistics, Baseball players Statistics, Baseball Interviews","Basic Books,","c2012."
"Physical","Horizon","BOOK","2016","10","5","The secret keeper [text (large print)] / Kate Morton.","Morton, Kate, 1976-","Family secrets Fiction, Life change events Fiction, Actresses England Fiction, Great Britain Social life and customs 20th century Fiction, Large type books, Mystery fiction","Center Point Large Print,","2012."
"Digital","OverDrive","EBOOK","2016","10","11","Matched: Matched Trilogy, Book 1","Ally Condie","Romance, Science Fiction & Fantasy, Young Adult Fiction, Young Adult Literature","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","SOUNDDISC","2016","10","1","Kani kī hō'alu [sound recording] / Ozzie Kotani.","Kotani, Ozzie, 1956-","Popular instrumental music Hawaii 1991 2000, Folk music Hawaii, Hawaiian guitar music","Dancing Cat Records ; Distributed by Windham Hill Records,","p1995."
"Physical","Horizon","BOOK","2016","10","1","Very casual / Michael DeForge.","DeForge, Michael, 1987-","Comic books strips etc Canada","Koyama Press,","2013."
"Digital","Freegal","SONG","2016","10","1","It's Not Enough","Starship",,,
"Physical","Horizon","BOOK","2016","10","1","Mother desert : poems / Jo Sarzotti.","Sarzotti, Jo.","American poetry 21st century","Graywolf Press,","c2012."
"Physical","Horizon","BOOK","2016","10","1","The burning [text (large print)] / Jane Casey.","Casey, Jane (Jane E.)","Murder Investigation England London Fiction, Women detectives England London Fiction, Mystery fiction, Large type books","Thorndike Press,","2012."
"Physical","Horizon","BOOK","2016","10","9","Tippy and the night parade / by Lilli Carré.","Carré, Lilli, 1983-","Bedtime Juvenile fiction, Animals Fiction, Sleepwalking Juvenile fiction, Graphic novels","Toon Books, an imprint of Candlewick Press,","2014."
"Digital","OverDrive","AUDIOBOOK","2016","10","11","The 14th Colony: Cotton Malone Series, Book 11 (unabridged) (Unabridged)","Steve Berry","Fiction, Thriller","Macmillan Audio","2016"
"Physical","Horizon","BOOK","2016","10","1","The Titanic locket / Suzanne Weyn.","Weyn, Suzanne","Girls Juvenile fiction, Museums Juvenile fiction, England Juvenile fiction, Ghosts Fiction, Mystery and detective stories","Scholastic Inc.,","[2013]"
"Physical","Horizon","VIDEODISC","2016","10","347","Deadpool [videorecording] / Twentieth Century Fox ; in association with Marvel Entertainment ; a Kinberg Genre/The Donners' Company production ; produced by Simon Kinberg, Ryan Reynolds, Lauren Shuler Donner ; written by Rhett Reese & Paul Wernick ; directed by Tim Miller.",,"Deadpool Fictitious character Drama, Human experimentation in medicine Drama, Antiheroes Drama, Revenge Drama, Feature films, Fiction films, Action and adventure films, Comedy films, Superhero films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","20th Century Fox Home Entertainment,","[2016]"
"Physical","Horizon","BOOK","2016","10","19","Babymouse, [13], Cupcake tycoon / by Jennifer L. Holm & Matt Holm.","Holm, Jennifer L.","Babymouse Fictitious character Comic books strips etc, Mice Comic books strips etc, Imagination Comic books strips etc, Contests Comic books strips etc, Libraries Comic books strips etc, Schools Comic books strips etc, Cartoons and comics, Graphic novels","Random House,","c2010."
"Physical","Horizon","SOUNDDISC","2016","10","1","Catherine the Great [sound recording] : [portrait of a woman] / Robert K. Massie.","Massie, Robert K., 1929-","Catherine II Empress of Russia 1729 1796, Empresses Russia Federation Biography, Russia Kings and rulers Biography, Russia History Catherine II 1762 1796","Books on Tape,","p2011."
"Physical","Horizon","BOOK","2016","10","1","Earthbound / Joe Haldeman.","Haldeman, Joe W.","Space flight Fiction, Human alien encounters Fiction, Mars Planet Discovery and exploration Fiction, Science fiction","Ace Books,","2011."
"Physical","Horizon","BOOK","2016","10","4","Palaces of memory : American composer Diane Thome on her life and music / Diane Thome.","Thome, Diane, 1942-","Thome Diane 1942, Women composers United States Biography, Autobiographies","FriesenPress,","2016."
"Digital","Freegal","SONG","2016","10","1","Alien Days","MGMT",,,
"Physical","Horizon","SOUNDDISC","2016","10","4","Who sold my generation / Night Beats.","Night Beats (Musical group)","Rock music 2011 2020","Heavenly Recordings","[2016]"
"Digital","OverDrive","EBOOK","2016","10","2","Floodgates: Faye Longchamp Mystery Series, Book 5","Mary Anna Evans","Fiction, Mystery","Poisoned Pen Press","2012"
"Digital","OverDrive","AUDIOBOOK","2016","10","8","Code of Conduct: Scot Harvath Series, Book 14 (unabridged) (Unabridged)","Brad Thor","Fiction, Thriller","Simon & Schuster - All Library","2015"
"Physical","Horizon","BOOK","2016","10","1","Revenge of the Kremlin : a Malko Linge novel / Gérard de Villiers ; translated from the French by William Rodarmor.","Villiers, Gérard de, 1929-2013,","S A S Fictitious character Fiction, Russians England London Fiction, Assassins Fiction, London England Fiction, Spy stories, Suspense fiction","Vintage Books, A Division of Penguin Random House LLC,","2015."
"Physical","Horizon","VIDEODISC","2016","10","2","Barney Miller. The complete fifth season [videorecording] / Sony Pictures Television.",,"New York N Y Drama, Television comedies, Television cop shows, Fiction television programs, Television series, Video recordings for the hearing impaired","Shout Factory,","[2010]"
"Digital","OverDrive","EBOOK","2016","10","39","The Target: Will Robie Series, Book 3","David Baldacci","Fiction, Thriller","Hachette Digital, Inc.","2014"
"Physical","Horizon","SOUNDDISC","2016","10","1","Providencia [sound recording] / Danilo Pérez.","Pérez, Danilo","Jazz 2001 2010, Piano music Jazz","Mack Avenue,","p2010."
"Digital","OverDrive","EBOOK","2016","10","2","A Cry In the Night","Mary Higgins Clark","Fiction, Literature, Suspense","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","EBOOK","2016","10","1","Pinterest For Dummies","Kelby Carr","Computer Technology, Nonfiction","John Wiley & Sons, Inc.","2012"
"Digital","OverDrive","EBOOK","2016","10","2","I Funny TV: I, Funny Series, Book 4","James Patterson","Humor (Fiction), Juvenile Fiction","Hachette Digital, Inc.","2015"
"Physical","Horizon","SOUNDDISC","2016","10","1","The quality of silence [sound recording] : [a novel] / Rosamund Lupton.","Lupton, Rosamund","Widows Fiction, Deaf children Fiction, Mothers and daughters Fiction, Wilderness survival Alaska Fiction, Suspense fiction, Thrillers Fiction, Audiobooks","Brilliance Audio,","p2016."
"Digital","OverDrive","EBOOK","2016","10","1","Welcome to Harmony: Harmony Series, Book 1","Jodi Thomas","Fiction, Literature","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","VIDEODISC","2016","10","12","Evening [videorecording] / Focus Features ; a Hart-Sharp Entertainment production ; produced by Jeff Sharp ; screenplay by Susan Minot and Michael Cunningham ; directed by Lajos Koltai.",,"Mothers and daughters Drama, Terminally ill Drama, First loves Drama, Friendship Drama, Feature films, Melodramas Motion pictures, Video recordings for the hearing impaired","Universal Studios Home Entertainment,","c2007."
"Physical","Horizon","BOOK","2016","10","1","Walt Disney's Uncle Scrooge. Around the world in 80 bucks / writers, Staff di lf ; artists, Francesc Bargada Studio ; translator, Stefania Bronzoni ; letterer, Jose Macasocol, Jr.","Staff di If (Firm)","McDuck Scrooge Fictitious character Comic books strips etc, Donald Duck Fictitious character Comic books strips etc Juvenile literature, Ducks Comic books strips etc, Voyages and travels Comic books strips etc Juvenile literature, Treasure troves Comic books strips etc, Cartoons and comics, Graphic novels","Boom Kids!,","2010."
"Physical","Horizon","BOOK","2016","10","2","Cats can't shoot / Clea Simon.","Simon, Clea","Psychics Fiction, Cats Fiction, Murder Fiction, Murder Investigation Fiction, Mystery fiction","Poisoned Pen Press,","2012."
"Digital","OverDrive","EBOOK","2016","10","1","Wildthorn","Jane Eagland","Romance, Young Adult Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Physical","Horizon","SOUNDDISC","2016","10","3","Pinocchio [sound recording].",,"Motion picture music Juvenile sound recordings, Childrens songs Juvenile sound recordings, Songs","Walt Disney Records,","[2015]"
"Physical","Horizon","BOOK","2016","10","5","The princess bride : S. Morgenstern's classic tale of true love and high adventure : the ""good parts"" version / abridged by William Goldman.","Goldman, William, 1931-","Princesses Fiction, Princes Fiction, Castles Fiction, Pirates Fiction, Good and evil Fiction, Fantasy fiction, Adventure fiction, Love stories","Harvest Books/Harcourt Inc.,","[2007], ©2003."
"Physical","Horizon","BOOK","2016","10","1","To a mountain in Tibet / Colin Thubron.","Thubron, Colin, 1939-","Thubron Colin 1939 Travel China Tibet Autonomous Region, Mountains Religious aspects, Kailas Mount China Description and travel, Tibet Autonomous Region China Description and travel","Harper,","c2011."
"Physical","Horizon","BOOK","2016","10","13","A court of thorns and roses / Sarah J. Maas.","Maas, Sarah J.","Fairies Juvenile fiction, Blessing and cursing Juvenile fiction, Captivity Juvenile fiction, Magic Juvenile fiction, Imaginary places Juvenile fiction, Tam Lin Legendary character Adaptations Juvenile fiction, Fairies Fiction, Blessing and cursing Fiction, Young adult fiction","Bloomsbury,","2015."
"Digital","Hoopla","MUSIC","2016","10","1","Acoustic Meditation",,"Easy Listening","CC Entertainment",
"Digital","Freegal","SONG","2016","10","1","Daylight Lover","T-Rextasy",,,
"Physical","Horizon","BOOK","2016","10","1","Mind if I read your mind? / Henry Winkler and Lin Oliver.","Winkler, Henry, 1945-","Ghosts Fiction, Schools Fiction, Telepathy Juvenile fiction","Scholastic Press,","2012."
"Physical","Horizon","BOOK","2016","10","2","New complete guide to sewing : step-by-step techniques for making clothes and home accessories.",,"Sewing, Dressmaking, Tailoring, Household linens","Reader's Digest,","c2002."
"Digital","OverDrive","EBOOK","2016","10","1","Tales from a Not-So-Popular Party Girl: Dork Diaries Series, Book 2","Rachel Renée Russell","Humor (Fiction), Juvenile Fiction","Simon & Schuster, Inc.","2015"
"Digital","Hoopla","TELEVISION","2016","10","1","In Re: The Marriage of Weston",,"Drama","MGM",
"Physical","Horizon","SOUNDDISC","2016","10","4","Speedin' bullet 2 heaven [sound recording] / Kid Cudi.","Kid Cudi, 1984-","Rock music 2011 2020, Rock music","Republic Records,","[2015]"
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Claude & Camille: A Novel of Monet (unabridged) (Unabridged)","Stephanie Cowell","Fiction, Literature","Books on Tape","2010"
"Physical","Horizon","SOUNDDISC","2016","10","3","The three-body problem [sound recording] / Cixin Liu ; [translated by Ken Liu].","Liu, Cixin","Human alien encounters Fiction, Imaginary wars and battles Fiction, China History Cultural Revolution 1966 1976 Fiction, Audiobooks","Macmillan Audio,","[2014]"
"Physical","Horizon","SOUNDDISC","2016","10","1","Silver bells [sound recording] / Debbie Macomber.","Macomber, Debbie","Single fathers Fiction, Teenagers Fiction, Man woman relationships Fiction, Christmas stories, Love stories","Brilliance Audio,","p2009."
"Physical","Horizon","BOOK","2016","10","1","The historian : a novel / Elizabeth Kostova.","Kostova, Elizabeth","Vampires Fiction, Occult fiction, Horror fiction","Back Bay Books,","2009, c2005."
"Physical","Horizon","BOOK","2016","10","1","Museum legs : [fatigue and hope in the face of art] / Amy Whitaker.","Whitaker, Amy","Art museums Humor","Hol Art Books,","c2009."
"Physical","Horizon","BOOK","2016","10","1","Demon love spell. 2 / story and art by Mayu Shinjo ; [translation & adaptation, Tetsuchiro Miyaki ; touch-up art & lettering, Inori Fukuda Trant].","Shinjō, Mayu, 1973-","Man woman relationships Comic books strips etc, Demonology Comic books strips etc, Fantasy comic books strips etc, Graphic novels","VIZ Media,","[2013]"
"Physical","Horizon","BOOK","2016","10","1","The revolution will not be microwaved : inside America's underground food movements / Sandor Ellix Katz.","Katz, Sandor Ellix, 1962-","Food, Food supply United States, Food habits United States","Chelsea Green Pub.,","c2006."
"Physical","Horizon","BOOK","2016","10","12","Black hole blues : and other songs from outer space / Janna Levin.","Levin, Janna","Gravitational waves, Black holes Astronomy","Alfred A. Knopf,","2016."
"Digital","Hoopla","MOVIE","2016","10","2","Flight Of The Navigator",,"Action & Adventure, Family, Sci-Fi & Fantasy","Walt Disney Pictures",
"Physical","Horizon","SOUNDDISC","2016","10","2","Based on a true story-- [sound recording] / Blake Shelton.","Shelton, Blake","Country music 2011 2020","Warner Bros.,","p2013."
"Physical","Horizon","BOOK","2016","10","1","Free the idea monkey : to focus on what matters most! / G. Michael Maddock with Raphael Louis Vitón as the (ring)leader.","Maddock, G. Michael, 1965-","Creative thinking Business, Creative ability Business","ISB Pub.,","2012."
"Physical","Horizon","VIDEODISC","2016","10","3","Harry Langdon [videorecording] : the forgotten clown / Kino on Video ; produced for video by David Shepherd ; Film Preservation Associates.",,"World War 1914 1918 Veterans Drama, Cross country running Drama, Smugglers Drama, Silent films, Comedy films, Feature films, Fiction films","Kino International,","©2000."
"Physical","Horizon","BOOK","2016","10","11","The one man / Andrew Gross.","Gross, Andrew, 1952-","World War 1939 1945 Germany Fiction, Auschwitz Concentration camp Fiction, Concentration camp inmates Fiction, Undercover operations Fiction, Suspense fiction, Historical fiction","Minotaur Books,","2016."
"Physical","Horizon","BOOK","2016","10","1","The School of Possibilities / Seita Parkkola ; translated by Annira Silver and Marja Gass.","Parkkola, Seita, 1971-","Reformatories Juvenile fiction, Schools Fiction, Problem children Juvenile fiction","Sourcebooks Jabberwocky,","c2010."
"Digital","OverDrive","EBOOK","2016","10","2","Shop Your Closet: The Ultimate Guide to Organizing Your Closet with Style","Melanie Charlton Fascitelli","Chick Lit Nonfiction, Health & Fitness, Nonfiction, Self-Improvement","HarperCollins Publishers Inc.","2008"
"Physical","Horizon","SOUNDDISC","2016","10","1","The third man [sound recording] / by Graham Greene.","Greene, Graham, 1904-1991","Vienna Austria Drama, Murder Drama, Radio plays, Radio adaptations","L.A. Theatre Works,","p1995."
"Digital","OverDrive","EBOOK","2016","10","2","The Man Who Quit Money","Mark Sundeen","Nature, Nonfiction","Penguin Group (USA), Inc.","2013"
"Physical","Horizon","BOOK","2016","10","2","Scaling up : how a few companies make it... and why the rest don't / Verne Harnish and the team at Gazelles.","Harnish, Verne","Small business Growth, Small business Management, Organizational effectiveness, Success in business","Gazelles Inc.,","[2014]"
"Physical","Horizon","VIDEODISC","2016","10","4","The rise and fall of the Third Reich [videorecording] / Mertro-Goldwyn-Mayer ; produced by Wolper Production, Inc. ; produced and directed by Jack Kaufman.",,"World War 1939 1945 Germany, Concentration camps Europe, Hitler Adolf 1889 1945, Germany Politics and government 1933 1945, Documentary films","Distributed by Warner Home Video,","c2011."
"Physical","Horizon","BOOK","2016","10","2","A fort of nine towers : an Afghan family story / Qais Akbar Omar.","Omar, Qais Akbar","Omar Qais Akbar, Afghanistan Social conditions 20th century, Afghanistan Biography","Farrar, Straus and Giroux,","2013."
"Physical","Horizon","BOOK","2016","10","13","Geronimo Stilton. [17], The mystery of the pirate ship / by Geronimo Stilton ; art by Ryam Jampole ; translation by Nanette McGuinness ; color by Matt Herms and Laurie E. Smith ; lettering by Wilson Ramos, Jr.","Stilton, Geronimo","Stilton Geronimo Comic books strips etc, Time travel Comic books strips etc, Mice Comic books strips etc, Pirates Comic books strips etc, Graphic novels, Action and adventure comics, Comics Graphic works","Papercutz,","[2016]"
"Physical","Horizon","BOOK","2016","10","1","Vzrashchenie grekhov / Chingiz Abdullaev.","Abdullaev, Chingiz","Intelligence service Russia Federation Fiction","Ėksmo,","2008."
"Digital","OverDrive","AUDIOBOOK","2016","10","2","Insanely Simple: The Obsession that Drives Apple's Success (unabridged) (Unabridged)","Ken Segall","Business, Nonfiction","Books on Tape","2013"
"Physical","Horizon","SOUNDDISC","2016","10","1","Playlist : the very best of the Hooters.","Hooters (Musical group)","Rock music 1981 1990, Popular music 1981 1990, Rock music, Popular music","Columbia/Legacy,","c2012."
"Physical","Horizon","SOUNDDISC","2016","10","1","Zen food [sound recording] / Kevin Eubanks.","Eubanks, Kevin","Jazz 2001 2010, Guitar music Jazz","Mack Avenue,","p2010."
"Digital","OverDrive","EBOOK","2016","10","1","The Berenstain Bears Get Stage Fright","Stan Berenstain","Juvenile Fiction, Picture Book Fiction","Random House, Inc.","2013"
"Digital","OverDrive","EBOOK","2016","10","8","Bettyville: A Memoir","George Hodgman","Biography & Autobiography, Family & Relationships, Gay/Lesbian, Nonfiction","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","EBOOK","2016","10","1","Will Wilder: The Relic of Perilous Falls","Raymond Arroyo","Fantasy, Juvenile Fiction","Random House, Inc.","2016"
"Physical","Horizon","SOUNDDISC","2016","10","2","Fearless love [sound recording] / Melissa Etheridge.","Etheridge, Melissa","Rock music 2001 2010","Island,","p2010."
"Digital","OverDrive","AUDIOBOOK","2016","10","1","Lost Women of the Bible: Finding Strength and Significance through Their Stories (unabridged) (Unabridged)","Carolyn Custis James","Nonfiction, Religion & Spirituality","Zondervan","2008"
"Digital","OverDrive","AUDIOBOOK","2016","10","6","Elizabeth: The Forgotten Years (unabridged) (Unabridged)","John Guy","Biography & Autobiography, History, Nonfiction","Books on Tape","2016"
